subgroup,state,traditional_method,se.traditional_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Parity 0,Africa:Senegal:Dakar,,,1990,,,1,1990,0.0123263710176687,0.0335825629343432,0.0056560191348762,1
Parity 0,Africa:Senegal:Dakar,,,1991,,,1,1991,0.0124192140280319,0.0303907996167138,0.0060200130394294,1
Parity 0,Africa:Senegal:Dakar,,,1992,,,1,1992,0.0125482201927762,0.0269616909097164,0.0064107472992815,1
Parity 0,Africa:Senegal:Dakar,0.01628664495114,0.0057436846195933,1993,Senegal,DHS_1993,1,1993,0.0127886073952385,0.023114342858228,0.0067789662246232,1
Parity 0,Africa:Senegal:Dakar,,,1994,,,1,1994,0.0118308409102348,0.0243671028538978,0.0062650260635557,1
Parity 0,Africa:Senegal:Dakar,,,1995,,,1,1995,0.0110669526652994,0.024622259011429,0.0057195632411069,1
Parity 0,Africa:Senegal:Dakar,,,1996,,,1,1996,0.0103993746708896,0.0242448464860754,0.0052177800840339,1
Parity 0,Africa:Senegal:Dakar,,,1997,,,1,1997,0.0098001480627331,0.0233952081051343,0.0047629690131057,1
Parity 0,Africa:Senegal:Dakar,,,1998,,,1,1998,0.0092543592049543,0.0222276550664892,0.0043739456588757,1
Parity 0,Africa:Senegal:Dakar,,,1999,,,1,1999,0.008750541762953,0.0208284876593844,0.0040427831033577,1
Parity 0,Africa:Senegal:Dakar,,,2000,,,1,2000,0.0082825267122867,0.019252240189996,0.003776514111005,1
Parity 0,Africa:Senegal:Dakar,,,2001,,,1,2001,0.0078422413986453,0.0175670171551427,0.0035704935679822,1
Parity 0,Africa:Senegal:Dakar,,,2002,,,1,2002,0.007424708051222,0.0158364244082723,0.0034274776992277,1
Parity 0,Africa:Senegal:Dakar,,,2003,,,1,2003,0.007024105708695,0.0140768726184159,0.0033449683378069,1
Parity 0,Africa:Senegal:Dakar,,,2004,,,1,2004,0.0066318064053266,0.0123320810950238,0.0033368071562285,1
Parity 0,Africa:Senegal:Dakar,0.0057103460322711,0.0034797848354228,2005,Senegal,DHS_2005,1,2005,0.0062343800969459,0.0106878972955268,0.0034457259016548,1
Parity 0,Africa:Senegal:Dakar,,,2006,,,1,2006,0.005961774949304,0.0107521223854849,0.0029669484867332,1
Parity 0,Africa:Senegal:Dakar,,,2007,,,1,2007,0.0056911451845135,0.0104942843723138,0.0026653140800572,1
Parity 0,Africa:Senegal:Dakar,,,2008,,,1,2008,0.0054182231594234,0.0099692258450943,0.0024834182358123,1
Parity 0,Africa:Senegal:Dakar,,,2009,,,1,2009,0.0051387357772163,0.0093129158539666,0.002401848590371,1
