subgroup,state,unmet_need,se.unmet_need,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,1990,,,1,1990,0.2497870196113475,0.3431246903668857,0.1753440138850199,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,1991,,,1,1991,0.2495448303611977,0.3284692876703993,0.1845308815951148,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,1992,,,1,1992,0.2490557875014468,0.3111718774679252,0.1958435092129908,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.2433414043583535,0.0204537771079646,1993,Senegal,DHS_1993,1,1993,0.2483527797977917,0.2882890737838756,0.2122008640521625,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,1994,,,1,1994,0.2493036873129087,0.3076445889695968,0.1990247499933627,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,1995,,,1,1995,0.2500286316345118,0.3202897028089446,0.1913866983803674,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,1996,,,1,1996,0.2505045702048417,0.3290678622439332,0.1863454576724689,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,1997,,,1,1997,0.2507328829058649,0.3347745951212175,0.183102659596673,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,1998,,,1,1998,0.2507135617826245,0.3378553002740324,0.1812282809871589,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,1999,,,1,1999,0.2504468605035056,0.338505444964001,0.1805158451550078,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2000,,,1,2000,0.2499336395434153,0.3367729037055622,0.1809540746716276,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2001,,,1,2001,0.2491757476201142,0.3325809147509487,0.1826112200606789,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2002,,,1,2002,0.2481763775315574,0.3256993477600005,0.185646605171067,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2003,,,1,2003,0.2469411295652906,0.3156275826435135,0.1905662500366362,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2004,,,1,2004,0.2454824481000002,0.3013243728191517,0.1983633150793096,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.248788108392568,0.0195410759756772,2005,Senegal,DHS_2005,1,2005,0.2438827805571425,0.2788954415400707,0.2125368868714218,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2006,,,1,2006,0.2383481800520234,0.2893993133716647,0.1950986384952166,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2007,,,1,2007,0.2327600884349371,0.2895761260066598,0.1856439045909676,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2008,,,1,2008,0.2270542538889126,0.2830450952033681,0.1808271114127779,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2009,,,1,2009,0.2212429191655676,0.2700679429771044,0.1803891767474895,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.2239625802810114,0.0208247323209104,2010,Senegal,DHS_2010,1,2010,0.2155386441677924,0.2480381054367321,0.1869687332285214,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2011,,,1,2011,0.2005701367405901,0.2398484776391181,0.1667584807573856,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.1769883628466684,0.0238495989506898,2012,Senegal,DHS_2012,1,2012,0.186318718958524,0.217865591422992,0.1582681934782057,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2013,,,1,2013,0.1778717783133567,0.2143928312255666,0.1462699494902074,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.1744649838686345,0.028530462140588,2014,Senegal,DHS_2014,1,2014,0.1696140917400213,0.1988665859219149,0.143473219984008,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.1551785034774562,0.0234087547547106,2015,Senegal,DHS_2015,1,2015,0.1581095054435545,0.1839231320996854,0.1348662167819753,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.1395918503232621,0.0165069572469623,2016,Senegal,DHS_2016,1,2016,0.1363089108119051,0.1566662279248269,0.1177825394362706,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.0999428451458428,0.0116752712420432,2017,Senegal,DHS_2017,1,2017,0.120284893439428,0.1384659624738179,0.1035096476418974,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.1116728793008615,0.0149364800722384,2018,Senegal,DHS_2018,1,2018,0.1234822343962565,0.1435931365626047,0.105472220510756,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,0.1607826058111084,0.0198621622342431,2019,Senegal,DHS_2019,1,2019,0.1378563970813826,0.1636573637748002,0.1161270345000861,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2020,,,1,2020,0.1385643823080539,0.1801251730101896,0.1065143265768097,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2021,,,1,2021,0.1393296953094965,0.1929836260648857,0.1001427234584559,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2022,,,1,2022,0.1399506465297829,0.2041405826558407,0.0950656028619285,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2023,,,1,2023,0.1404183379577532,0.2141506059372826,0.0907719170214412,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2024,,,1,2024,0.140729581460876,0.2233066920365037,0.0869314141217813,2
Age 25+:UrbanRural urban,Africa:Senegal:Dakar,,,2025,,,1,2025,0.1408826036715664,0.2317507830281701,0.0834407448256274,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,1990,,,2,1990,0.235736397477473,0.3840391996055233,0.1306614288211887,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,1991,,,2,1991,0.2356942378410375,0.3750539989321765,0.1347909141668279,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,1992,,,2,1992,0.2355793357208681,0.3658948902537698,0.1389817096463155,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.4444444444444444,3.469446951953615e-17,1993,Senegal,DHS_1993,2,1993,0.2354363211949599,0.3564047461443871,0.1433500393906553,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,1994,,,2,1994,0.2338478263924069,0.3528951408622891,0.1433377435042226,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,1995,,,2,1995,0.2322328334790823,0.3488669076035106,0.1434846589821496,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,1996,,,2,1996,0.2305502716411919,0.3444925674190234,0.1436662261093229,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,1997,,,2,1997,0.2287992625517259,0.3396118964892027,0.1439714766245848,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,1998,,,2,1998,0.2269809737774174,0.3342224690466014,0.1444469734610686,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,1999,,,2,1999,0.2250966753879854,0.3282608427882323,0.1451389246583533,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2000,,,2,2000,0.2231480542065446,0.3215723127646442,0.1461108235823272,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2001,,,2,2001,0.2211371340853006,0.3140610409716289,0.1474470332087852,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2002,,,2,2002,0.2190668467076924,0.3055348317915727,0.1492638940280313,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2003,,,2,2003,0.2169392836488642,0.2958904884839793,0.1517380585713544,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2004,,,2,2004,0.2147594874347871,0.2847545925654285,0.1551131058830719,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.1686192124775601,0.0423955211851748,2005,Senegal,DHS_2005,2,2005,0.2125580610687937,0.271331671128373,0.1600383980022464,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2006,,,2,2006,0.2135516130397427,0.2765236894337601,0.1586488627688787,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2007,,,2,2007,0.2145106851967708,0.2779935851642346,0.1594960837609423,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2008,,,2,2008,0.2153999738707764,0.275883360457814,0.1626067593608141,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.2162142228692516,0.2696088492194586,0.1685381228460712,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.1710341783341412,0.0244389139842091,2010,Senegal,DHS_2010,2,2010,0.2171013816471267,0.2571556565860191,0.1794281762452569,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.2256867664834272,0.2704902742472456,0.1857653225345858,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.2738960679538124,0.0288805389496152,2012,Senegal,DHS_2012,2,2012,0.2345230193163224,0.2726988547400776,0.2012879014708778,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.2329165889244422,0.279377638393238,0.1933090133005168,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.1831850651945369,0.0593479146579722,2014,Senegal,DHS_2014,2,2014,0.2313221933070183,0.2725856473582346,0.1957513728772771,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.238792951634856,0.0231231499898488,2015,Senegal,DHS_2015,2,2015,0.2293536349156871,0.2635592384320839,0.1993689862644307,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.2647799253849227,0.0488275718336888,2016,Senegal,DHS_2016,2,2016,0.2073773714024645,0.245940228726527,0.1754734853204745,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.147988599862659,0.0579345773783879,2017,Senegal,DHS_2017,2,2017,0.1879037756054142,0.2266108127059561,0.1561967207157627,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.2214370024087451,0.0462934441325911,2018,Senegal,DHS_2018,2,2018,0.183081278505011,0.2190909035405411,0.1525776323905582,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,0.1664175186054531,0.0177174672631156,2019,Senegal,DHS_2019,2,2019,0.1831978456397941,0.2148825884825942,0.1549223151758551,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.1834678055133861,0.2334039316649799,0.1417839962454703,2
Age 25+:UrbanRural urban,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.1838227842477667,0.2478377968286181,0.1330314140143856,2
