subgroup,state,traditional_method,se.traditional_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 25+:Parity 0,Africa:Senegal:Dakar,,,1990,,,1,1990,0.0256896695587001,0.0417903023899556,0.014604702228287,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,1991,,,1,1991,0.0256899430372172,0.0417511871232241,0.0146176833760629,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,1992,,,1,1992,0.0256898400483508,0.041708229596168,0.0146308941075787,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0347826086956521,0.0171611958997589,1993,Senegal,DHS_1993,1,1993,0.0257006692731875,0.0416697844712607,0.0146552843256241,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,1994,,,1,1994,0.0256740705035133,0.0416292431754092,0.0146392120550566,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,1995,,,1,1995,0.0256585045217572,0.0415924121601088,0.0146338350928629,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,1996,,,1,1996,0.0256426718649018,0.0415553674448839,0.0146283574236543,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,1997,,,1,1997,0.0256265713163873,0.0415181590197365,0.014622776890394,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,1998,,,1,1998,0.0256102015650021,0.0414808416477927,0.0146170908381399,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,1999,,,1,1999,0.0255935612429233,0.0414434731834324,0.0146112962083334,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2000,,,1,2000,0.0255766489654125,0.0414061127925288,0.0146053896317804,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2001,,,1,2001,0.0255594633807532,0.0413688191902716,0.0145993675408078,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2002,,,1,2002,0.025542003286949,0.0413316500805497,0.0145932262917775,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2003,,,1,2003,0.0255242674717859,0.0412946573463774,0.0145869622234595,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2004,,,1,2004,0.0255062549648374,0.0412578893200595,0.0145805717913039,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0162509545192025,0.009526405144783,2005,Senegal,DHS_2005,1,2005,0.0254802409432696,0.0412021537529877,0.0145732117793093,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2006,,,1,2006,0.0254810540741366,0.0412149091054798,0.0145676878582632,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2007,,,1,2007,0.0254739011767357,0.0412082670425012,0.014561200413578,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2008,,,1,2008,0.025466506878886,0.0412014668337912,0.0145545873773813,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2009,,,1,2009,0.0254588718121872,0.0411945124334908,0.0145478466620756,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0057714219065794,0.0058289464628625,2010,Senegal,DHS_2010,1,2010,0.025443773201994,0.0411741065657519,0.0145384446270082,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2011,,,1,2011,0.0254544579770752,0.0412007315532426,0.0145383702847954,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0,0.0,2012,Senegal,DHS_2012,1,2012,0.0254597267812475,0.0412144320861052,0.0145370075631368,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2013,,,1,2013,0.0254585656527236,0.0412265327880493,0.0145312485815436,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0234680339936009,0.0206499757234849,2014,Senegal,DHS_2014,1,2014,0.0254588570413877,0.0412356126980806,0.0145278646563849,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0125444834145627,0.0122582255572107,2015,Senegal,DHS_2015,1,2015,0.0254625631061002,0.041256149338428,0.0145223678864249,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0,0.0,2016,Senegal,DHS_2016,1,2016,0.0254610319287226,0.0412821142024925,0.0145102038296526,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0,0.0,2017,Senegal,DHS_2017,1,2017,0.0254592581618916,0.0413030695202207,0.0144992428666499,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0183135397222024,0.0166297456903112,2018,Senegal,DHS_2018,1,2018,0.0254649440915343,0.0413318161832581,0.0144937619557393,2
Age 25+:Parity 0,Africa:Senegal:Dakar,0.0,0.0,2019,Senegal,DHS_2019,1,2019,0.025467010345985,0.0413670171139574,0.0144806132821464,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2020,,,1,2020,0.025468408942985,0.0414010962535259,0.014466955438947,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2021,,,1,2021,0.0254700033381352,0.0414336417073376,0.0144536603006077,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2022,,,1,2022,0.0254713520653122,0.04146507754005,0.014440298064451,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2023,,,1,2023,0.0254724564130418,0.0415020105388114,0.0144268756809366,2
