subgroup,state,traditional_method,se.traditional_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 25+,Africa:Senegal:Dakar,,,1990,,,1,1990,0.0630373751438662,0.1228369914061925,0.0302885113919395,4
Age 25+,Africa:Senegal:Dakar,,,1991,,,1,1991,0.0593961751892425,0.1105810189382711,0.0296662059072618,4
Age 25+,Africa:Senegal:Dakar,,,1992,,,1,1992,0.0559039956523318,0.1006296525275211,0.0288788298667475,4
Age 25+,Africa:Senegal:Dakar,0.0603550295857988,0.0088070434843252,1993,Senegal,DHS_1993,1,1993,0.0565756929859338,0.0746256588966314,0.042713224986916,4
Age 25+,Africa:Senegal:Dakar,,,1994,,,1,1994,0.0493433263369755,0.0857666171558291,0.0268552523331833,4
Age 25+,Africa:Senegal:Dakar,,,1995,,,1,1995,0.046330863953408,0.0801016176951356,0.0256721431905129,4
Age 25+,Africa:Senegal:Dakar,,,1996,,,1,1996,0.0435341911886715,0.0751129534118624,0.0243980627799032,4
Age 25+,Africa:Senegal:Dakar,,,1997,,,1,1997,0.0409566948920735,0.0706376405789841,0.0231149710456607,4
Age 25+,Africa:Senegal:Dakar,,,1998,,,1,1998,0.0385896023407569,0.0666101194314377,0.0218437229248339,4
Age 25+,Africa:Senegal:Dakar,,,1999,,,1,1999,0.036423189963723,0.0629231549788032,0.0206460663544808,4
Age 25+,Africa:Senegal:Dakar,,,2000,,,1,2000,0.0344448864126428,0.0595251357750284,0.0195549274774773,4
Age 25+,Africa:Senegal:Dakar,,,2001,,,1,2001,0.0326452905660825,0.0563923029532839,0.0185731919401746,4
Age 25+,Africa:Senegal:Dakar,,,2002,,,1,2002,0.0310147720411066,0.0535142151263377,0.0177098646626368,4
Age 25+,Africa:Senegal:Dakar,,,2003,,,1,2003,0.0295458733718406,0.0509042216223108,0.0169602004403779,4
Age 25+,Africa:Senegal:Dakar,,,2004,,,1,2004,0.0282335083268722,0.0485355878947653,0.0163194798987976,4
Age 25+,Africa:Senegal:Dakar,0.020708992751634,0.0058769087172609,2005,Senegal,DHS_2005,1,2005,0.024623048690312,0.033175960437576,0.0176333014852441,4
Age 25+,Africa:Senegal:Dakar,,,2006,,,1,2006,0.0260618041056132,0.0444660098579764,0.0152978070361043,4
Age 25+,Africa:Senegal:Dakar,,,2007,,,1,2007,0.0251847571222137,0.0427314864741178,0.0149082830355622,4
Age 25+,Africa:Senegal:Dakar,,,2008,,,1,2008,0.024430245260858,0.0411710542816663,0.0146031480729042,4
Age 25+,Africa:Senegal:Dakar,,,2009,,,1,2009,0.0237896248114314,0.0397749433809284,0.0143840547556754,4
Age 25+,Africa:Senegal:Dakar,0.0172993811132077,0.0055646823309331,2010,Senegal,DHS_2010,1,2010,0.0175340452499625,0.02400450016563,0.01250408676832,4
Age 25+,Africa:Senegal:Dakar,,,2011,,,1,2011,0.0228326225746675,0.0374813754061471,0.0140817612237563,4
Age 25+,Africa:Senegal:Dakar,0.0154878914262785,0.0058690340342122,2012,Senegal,DHS_2012,1,2012,0.0249071683293391,0.033052668998076,0.0187000524356762,4
Age 25+,Africa:Senegal:Dakar,,,2013,,,1,2013,0.0221593903545151,0.0358276231264117,0.0137917129438341,4
Age 25+,Africa:Senegal:Dakar,0.0110710702890165,0.0058443935263672,2014,Senegal,DHS_2014,1,2014,0.0223286545789121,0.0300279086653389,0.0166465565193186,4
Age 25+,Africa:Senegal:Dakar,0.0317618096447323,0.0084219088947386,2015,Senegal,DHS_2015,1,2015,0.0276504716027289,0.0364772492804603,0.0209306704653758,4
Age 25+,Africa:Senegal:Dakar,0.0266417963595026,0.0090894320606066,2016,Senegal,DHS_2016,1,2016,0.0238860515611241,0.0322937001072298,0.0178168791355701,4
Age 25+,Africa:Senegal:Dakar,0.021954318883462,0.0042597667104717,2017,Senegal,DHS_2017,1,2017,0.0177638713544687,0.0233167159696024,0.013500872492607,4
Age 25+,Africa:Senegal:Dakar,0.0223859940411066,0.007343259120152,2018,Senegal,DHS_2018,1,2018,0.0194375565395421,0.0269227731945616,0.0140608670817801,4
Age 25+,Africa:Senegal:Dakar,0.003672988633114,0.0036303163672197,2019,Senegal,DHS_2019,1,2019,0.0202420990145154,0.0297807072687676,0.0139376428723615,4
Age 25+,Africa:Senegal:Dakar,,,2020,,,1,2020,0.0195730813556068,0.0352051336362575,0.0110051677488539,4
Age 25+,Africa:Senegal:Dakar,,,2021,,,1,2021,0.0191768445852862,0.0362193039043235,0.0103235213995868,4
Age 25+,Africa:Senegal:Dakar,,,2022,,,1,2022,0.0187861961067415,0.0375865188747517,0.0095965557045941,4
Age 25+,Africa:Senegal:Dakar,,,2023,,,1,2023,0.0184020235952804,0.0392968847678329,0.0088569699118722,4
Age 25+,Africa:Senegal:Dakar,,,2024,,,1,2024,0.0180243653972416,0.0413883436369827,0.0081142333792057,4
Age 25+,Africa:Senegal:Dakar,,,2025,,,1,2025,0.0176533889228057,0.0438620292113575,0.0073904320765125,4
Age 25+,Africa:Senegal:Sédhiou,,,1990,,,2,1990,0.0400099944607417,0.1005497187717832,0.0150724436620916,4
Age 25+,Africa:Senegal:Sédhiou,,,1991,,,2,1991,0.0387662923675724,0.0924725580727521,0.0153942323858867,4
Age 25+,Africa:Senegal:Sédhiou,,,1992,,,2,1992,0.0375454789376941,0.0856260410808023,0.0156295974670921,4
Age 25+,Africa:Senegal:Sédhiou,0.0378787878787878,0.0135404487644765,1993,Senegal,DHS_1993,2,1993,0.0393512559938626,0.0724503749198109,0.0210153124636587,4
Age 25+,Africa:Senegal:Sédhiou,,,1994,,,2,1994,0.0351757369976036,0.0750419359971448,0.0158475260263386,4
Age 25+,Africa:Senegal:Sédhiou,,,1995,,,2,1995,0.0340422582550996,0.0708232608749375,0.0158289896184601,4
Age 25+,Africa:Senegal:Sédhiou,,,1996,,,2,1996,0.0329567442508271,0.0671840953391433,0.0157413032078063,4
Age 25+,Africa:Senegal:Sédhiou,,,1997,,,2,1997,0.0319236703740405,0.0639104112011119,0.0156004133562089,4
Age 25+,Africa:Senegal:Sédhiou,,,1998,,,2,1998,0.0309453543922625,0.0609606376635533,0.0154268505172916,4
Age 25+,Africa:Senegal:Sédhiou,,,1999,,,2,1999,0.0300226210029726,0.0582966230531868,0.0152393911152579,4
Age 25+,Africa:Senegal:Sédhiou,,,2000,,,2,2000,0.0291551689031214,0.0558274965139,0.0150519981586437,4
Age 25+,Africa:Senegal:Sédhiou,,,2001,,,2,2001,0.0283431025647419,0.0535670403897275,0.0148698274248856,4
Age 25+,Africa:Senegal:Sédhiou,,,2002,,,2,2002,0.0275871376003544,0.0514957161218119,0.0147062101539584,4
Age 25+,Africa:Senegal:Sédhiou,,,2003,,,2,2003,0.0268879925249178,0.0495702658718714,0.0145656892370588,4
Age 25+,Africa:Senegal:Sédhiou,,,2004,,,2,2004,0.0262473178155446,0.0477914204329143,0.0144481671813048,4
Age 25+,Africa:Senegal:Sédhiou,0.0272586301949164,0.0108282394062266,2005,Senegal,DHS_2005,2,2005,0.0232507361819626,0.0344955875077695,0.0157304091736235,4
Age 25+,Africa:Senegal:Sédhiou,,,2006,,,2,2006,0.0251517512600992,0.0446969042601719,0.0142529231555289,4
Age 25+,Africa:Senegal:Sédhiou,,,2007,,,2,2007,0.0246965750976246,0.0433239031511079,0.0141840768225169,4
Age 25+,Africa:Senegal:Sédhiou,,,2008,,,2,2008,0.0242994628484362,0.0420544012930055,0.0141516864315923,4
Age 25+,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.0239594038248689,0.0408851182116656,0.0141347556551185,4
Age 25+,Africa:Senegal:Sédhiou,0.0105808970704566,0.0066026187404806,2010,Senegal,DHS_2010,2,2010,0.0177870521776925,0.0258041990257188,0.0122208076133067,4
Age 25+,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.0234572997875206,0.0389339317061104,0.0141448608015765,4
Age 25+,Africa:Senegal:Sédhiou,0.0410462396665336,0.0167716456312773,2012,Senegal,DHS_2012,2,2012,0.0256973522564665,0.0349951504917433,0.0189371437919219,4
Age 25+,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.0230588938183124,0.0374814213426448,0.0140061061103643,4
Age 25+,Africa:Senegal:Sédhiou,0.0185744582899251,0.0083180748423915,2014,Senegal,DHS_2014,2,2014,0.0232702497441375,0.0318666621400625,0.0169563949833251,4
Age 25+,Africa:Senegal:Sédhiou,0.0310988145749997,0.0099384392751443,2015,Senegal,DHS_2015,2,2015,0.028855802511689,0.0389519144381421,0.0213818428671556,4
Age 25+,Africa:Senegal:Sédhiou,0.028953940954478,0.0076796216242603,2016,Senegal,DHS_2016,2,2016,0.0250101783360859,0.0340312944120154,0.018410794899777,4
Age 25+,Africa:Senegal:Sédhiou,0.0149512322903816,0.0049307689424783,2017,Senegal,DHS_2017,2,2017,0.0186320596330021,0.0259829639955077,0.0132741089902988,4
Age 25+,Africa:Senegal:Sédhiou,0.0094369680068592,0.0051662983217962,2018,Senegal,DHS_2018,2,2018,0.0204524066931194,0.0295654366304487,0.014021632726397,4
Age 25+,Africa:Senegal:Sédhiou,0.0314255494221274,0.0144181109417247,2019,Senegal,DHS_2019,2,2019,0.0213856355442776,0.0319039903703904,0.0142202170442126,4
Age 25+,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.0207832572795598,0.0376762274476056,0.0111515176206875,4
Age 25+,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.02044288390606,0.0388376927782616,0.0104334545551047,4
Age 25+,Africa:Senegal:Sédhiou,,,2022,,,2,2022,0.020110671705977,0.0403530324666647,0.0096731200193335,4
Age 25+,Africa:Senegal:Sédhiou,,,2023,,,2,2023,0.0197857013499101,0.0422254171476418,0.0088921902104072,4
Age 25+,Africa:Senegal:Sédhiou,,,2024,,,2,2024,0.0194674579252175,0.0444799298838563,0.008115975421385,4
Age 25+,Africa:Senegal:Sédhiou,,,2025,,,2,2025,0.0191550235836904,0.0471356757038967,0.0073629108712027,4
Age 25+,Africa:Senegal:Tambacounda,,,1990,,,3,1990,0.0406227138774484,0.2565744211944352,0.004372436097835,4
Age 25+,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.037794506587787,0.2234688985423767,0.0045157680974768,4
Age 25+,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.0351496644300866,0.1941016291281385,0.0046550455780755,4
Age 25+,Africa:Senegal:Tambacounda,0.0,0.0,1993,Senegal,DHS_1993,3,1993,0.0355701955035479,0.1692506371337128,0.0055391206994557,4
Age 25+,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.0303675672968604,0.1457002872690653,0.0049089769801868,4
